F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,Class
0.006666667,0,0.013333334,0.006666667,0,0.006666667,0.006666667,0.02,0.02,0,0,0,0.006666667,0.006666667,0.013333334,0.02,0,0.006666667,0.013333334,0,0.006666667,0.026666667,0.013333334,0.02,0,0.006666667,0,0,0,0.013333334,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0.006666667,0,0,0,0,0,0.006666667,0,0.02,0.006666667,0,0,0.013333334,0.006666667,0,0,0.013333334,0.006666667,0.006666667,0.006666667,0.006666667,0.013333334,0,0,0,0,0,0,0,0,0,0,0.006666667,0.006666667,0,0.006666667,0.006666667,0,0,0,0.006666667,0.006666667,0,0,0.006666667,0,0,0.02,0.006666667,0,0.02,0,0,0.006666667,0.006666667,0.006666667,0,0,0.026666667,0.006666667,0.006666667,0.02,0,0.006666667,0,0,0,0,0.006666667,0,0,0,0,0,0.006666667,0,0,0,0,0.006666667,0.02,0.006666667,0,0.006666667,0,0,0,0.006666667,0,0.006666667,0.013333334,0,0,0.02,0.006666667,0,0.006666667,0,0.033333335,0,0,0,0,0,0,0.006666667,0,0.006666667,0,0.02,0,0.02,0,0.02,0,0.006666667,0,0.013333334,0.006666667,0.02,0.006666667,0.006666667,0,0,0,0.013333334,0.006666667,0,0,0.006666667,0,0.033333335,0,0,0.013333334,0.006666667,0,0,0.006666667,0.006666667,0,0.006666667,0,0.006666667,0,0.006666667,0,0,0.013333334,0,0.006666667,0.02,0.02,0.006666667,0,0.006666667,0,1
0,0,0.006802721,0,0,0.006802721,0.006802721,0.006802721,0.013605442,0.006802721,0.006802721,0,0.020408163,0.006802721,0.020408163,0.013605442,0,0.006802721,0.006802721,0,0,0,0.006802721,0.020408163,0,0.013605442,0,0,0,0.006802721,0,0.020408163,0,0,0,0,0.006802721,0,0,0,0.013605442,0,0.006802721,0,0,0,0,0,0,0.006802721,0,0.006802721,0,0,0.020408163,0.027210884,0,0,0,0,0.006802721,0,0.034013607,0.006802721,0.006802721,0,0.006802721,0,0,0,0,0,0,0.013605442,0.006802721,0.020408163,0.006802721,0,0,0.006802721,0.006802721,0,0,0.013605442,0.027210884,0,0,0,0,0.013605442,0,0.013605442,0,0.013605442,0,0,0.006802721,0.013605442,0,0,0.006802721,0.020408163,0.013605442,0.013605442,0,0,0.006802721,0.006802721,0,0,0,0,0,0,0,0,0,0.006802721,0,0.006802721,0,0,0.013605442,0.013605442,0.006802721,0.006802721,0,0,0,0,0.013605442,0,0.013605442,0.006802721,0,0,0.006802721,0.013605442,0,0.013605442,0.006802721,0.027210884,0.006802721,0,0,0.013605442,0,0,0,0,0.006802721,0.006802721,0.006802721,0,0.006802721,0,0,0,0,0.006802721,0,0.006802721,0.013605442,0.013605442,0.006802721,0,0,0,0.006802721,0,0,0,0,0.013605442,0.020408163,0,0,0.013605442,0.020408163,0,0.006802721,0,0.020408163,0,0,0,0.013605442,0.006802721,0.013605442,0.006802721,0,0.006802721,0,0,0.013605442,0,0.006802721,0,0,0,1
0,0,0,0,0,0.007462686,0,0.014925373,0.029850746,0.007462686,0.007462686,0,0.007462686,0.007462686,0.014925373,0.014925373,0,0,0,0,0,0.007462686,0,0.007462686,0,0.007462686,0,0.007462686,0,0.007462686,0,0.007462686,0,0.007462686,0,0,0.029850746,0,0,0,0.007462686,0,0,0,0,0,0,0,0,0.007462686,0,0,0,0,0,0.03731343,0,0,0,0,0,0.007462686,0.029850746,0.007462686,0,0.007462686,0.007462686,0,0,0,0,0,0,0.007462686,0.007462686,0.007462686,0.02238806,0.007462686,0,0.014925373,0,0,0,0.007462686,0.007462686,0,0,0.007462686,0,0.007462686,0.014925373,0.014925373,0.014925373,0.007462686,0,0,0,0.007462686,0,0,0,0.014925373,0.007462686,0.014925373,0.007462686,0,0.007462686,0.007462686,0,0,0,0,0,0,0,0.007462686,0,0.007462686,0,0.007462686,0,0,0.02238806,0,0.007462686,0.007462686,0,0,0,0,0.02238806,0,0.03731343,0,0,0,0.007462686,0.007462686,0,0.014925373,0,0.02238806,0.007462686,0,0,0.014925373,0,0,0,0,0.014925373,0,0,0,0.007462686,0,0.007462686,0,0,0.007462686,0,0.014925373,0.007462686,0.007462686,0,0,0,0.007462686,0.014925373,0,0,0.014925373,0,0.007462686,0.014925373,0.014925373,0,0.029850746,0.014925373,0,0.007462686,0.007462686,0.007462686,0,0,0,0.014925373,0,0.014925373,0.007462686,0,0,0,0,0.014925373,0.014925373,0.007462686,0,0,0,1
0,0,0.006896552,0,0,0.006896552,0,0,0.020689655,0.006896552,0,0.006896552,0.006896552,0.006896552,0.013793103,0.013793103,0,0.006896552,0.006896552,0,0.013793103,0.006896552,0.006896552,0.013793103,0.006896552,0,0,0.006896552,0,0.013793103,0,0.006896552,0,0,0.006896552,0,0.03448276,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0.006896552,0,0.006896552,0.006896552,0,0,0.027586207,0,0,0,0.006896552,0,0,0.013793103,0,0.006896552,0,0.006896552,0,0,0.006896552,0,0,0.006896552,0,0.006896552,0.006896552,0.027586207,0.006896552,0,0.020689655,0,0,0,0.006896552,0.013793103,0,0,0.006896552,0,0,0.013793103,0.013793103,0.006896552,0,0,0,0.006896552,0.013793103,0.006896552,0,0.006896552,0.006896552,0.006896552,0.013793103,0.006896552,0,0.006896552,0.006896552,0,0,0.006896552,0,0.006896552,0,0,0.013793103,0,0.006896552,0,0,0.006896552,0,0.013793103,0.006896552,0,0.006896552,0.006896552,0,0,0,0.013793103,0,0.006896552,0,0,0,0.006896552,0.013793103,0,0.006896552,0,0.020689655,0,0,0,0.027586207,0,0,0,0,0.013793103,0,0,0,0.013793103,0,0.006896552,0,0,0,0.006896552,0.006896552,0.03448276,0.020689655,0.006896552,0,0.006896552,0.013793103,0.013793103,0.006896552,0,0.013793103,0,0,0.027586207,0.006896552,0,0.013793103,0.013793103,0,0,0,0.006896552,0,0,0,0.006896552,0,0.006896552,0.013793103,0,0.013793103,0,0,0.006896552,0,0.006896552,0,0,0,1
0,0,0.007142857,0.007142857,0,0.007142857,0,0.014285714,0.05,0.014285714,0.007142857,0,0.014285714,0.014285714,0.014285714,0.007142857,0,0.007142857,0.021428572,0,0.007142857,0.007142857,0.007142857,0,0,0.007142857,0,0,0,0.007142857,0,0.021428572,0,0,0.007142857,0,0.007142857,0,0,0,0,0,0,0,0,0.007142857,0,0,0,0,0,0.007142857,0.007142857,0,0,0.035714287,0,0,0,0.007142857,0,0.014285714,0,0,0.014285714,0.007142857,0,0,0,0,0,0,0,0.007142857,0,0.007142857,0,0.007142857,0.007142857,0.007142857,0,0,0,0.014285714,0.021428572,0,0,0.007142857,0,0,0.014285714,0,0.021428572,0,0,0,0.021428572,0.021428572,0.007142857,0,0.007142857,0,0,0.014285714,0,0,0.007142857,0.021428572,0.007142857,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0.007142857,0.021428572,0.014285714,0.007142857,0,0,0,0,0,0.007142857,0,0.007142857,0.014285714,0,0.007142857,0.007142857,0.021428572,0,0.007142857,0.007142857,0.035714287,0,0,0,0.007142857,0,0.007142857,0.007142857,0,0.007142857,0,0.014285714,0,0,0,0.014285714,0,0,0,0,0,0.007142857,0,0,0,0,0,0.021428572,0.007142857,0,0.021428572,0,0,0.014285714,0,0,0.021428572,0.007142857,0.007142857,0,0.007142857,0.021428572,0,0,0,0,0,0.028571429,0,0,0,0,0,0.007142857,0.014285714,0.007142857,0,0,0,1
0.007194245,0,0.007194245,0.007194245,0,0,0,0.007194245,0.035971224,0.007194245,0,0,0.01438849,0.007194245,0.007194245,0.01438849,0,0.007194245,0.007194245,0,0.01438849,0.01438849,0.007194245,0.007194245,0,0.007194245,0,0,0,0.01438849,0,0,0,0,0.007194245,0.007194245,0.021582734,0,0,0,0.01438849,0,0.007194245,0,0.007194245,0,0,0,0,0.007194245,0,0.021582734,0,0,0,0.01438849,0.007194245,0,0,0.01438849,0,0.007194245,0.01438849,0,0.007194245,0.007194245,0.007194245,0,0,0,0,0,0,0,0.007194245,0.007194245,0.01438849,0.007194245,0,0,0,0,0,0,0.021582734,0,0,0.007194245,0,0,0,0.01438849,0.007194245,0,0.007194245,0,0.01438849,0.007194245,0.007194245,0,0.007194245,0,0,0.007194245,0.007194245,0,0.007194245,0.02877698,0,0,0,0.007194245,0,0.007194245,0,0,0,0.007194245,0,0,0.007194245,0,0.007194245,0.007194245,0,0.007194245,0,0,0,0,0.01438849,0,0,0,0,0,0.01438849,0.007194245,0,0.007194245,0.007194245,0.021582734,0.007194245,0,0,0.007194245,0.007194245,0,0,0,0.007194245,0,0,0,0.01438849,0,0,0,0,0,0,0.007194245,0.043165468,0,0,0,0,0.01438849,0.021582734,0.01438849,0,0.02877698,0,0,0.02877698,0.007194245,0,0.01438849,0.021582734,0.007194245,0,0,0.007194245,0,0,0,0.01438849,0.007194245,0.02877698,0,0,0,0,0,0.007194245,0.007194245,0.007194245,0,0,0,1
0,0,0,0.006711409,0,0.006711409,0,0,0.04026846,0.013422819,0.006711409,0,0,0.013422819,0,0.013422819,0,0,0.013422819,0,0.006711409,0.013422819,0.006711409,0.006711409,0,0,0,0,0,0.006711409,0.006711409,0.013422819,0,0,0,0,0.006711409,0,0,0,0.006711409,0.006711409,0.006711409,0,0,0,0,0,0,0.006711409,0,0.013422819,0,0,0,0.026845638,0.006711409,0,0.006711409,0.006711409,0,0.013422819,0,0.013422819,0,0,0,0,0,0,0.006711409,0,0,0.006711409,0,0.006711409,0.02013423,0.006711409,0,0.006711409,0.006711409,0,0,0.02013423,0.006711409,0,0,0.006711409,0,0,0.013422819,0.006711409,0.006711409,0,0.006711409,0,0,0.006711409,0.013422819,0,0.006711409,0,0,0.006711409,0.013422819,0,0.013422819,0.013422819,0.006711409,0,0,0.006711409,0,0,0,0,0,0.006711409,0,0.006711409,0,0,0.013422819,0.013422819,0.006711409,0.006711409,0,0,0,0.006711409,0.006711409,0,0.006711409,0,0,0.006711409,0.013422819,0.026845638,0,0.006711409,0.006711409,0.026845638,0,0,0,0.013422819,0,0.006711409,0,0,0,0,0.006711409,0,0.02013423,0.006711409,0.013422819,0,0,0.006711409,0.013422819,0,0.04026846,0,0,0.006711409,0.006711409,0,0.02013423,0.013422819,0,0.013422819,0,0,0.026845638,0.006711409,0,0.02013423,0.013422819,0.006711409,0,0.013422819,0.006711409,0,0,0,0,0,0.013422819,0,0,0,0,0,0,0.02013423,0.006711409,0,0.006711409,0,1
0,0,0.007407407,0.007407407,0,0.007407407,0,0.014814815,0.037037037,0.007407407,0,0,0.02222222,0,0.014814815,0.02222222,0,0.007407407,0.014814815,0,0.007407407,0.02962963,0.007407407,0.007407407,0,0.02222222,0,0,0,0.007407407,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0.014814815,0,0,0,0.014814815,0.007407407,0,0,0.02222222,0.007407407,0.007407407,0.007407407,0.007407407,0.014814815,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0.007407407,0.007407407,0,0,0,0,0.007407407,0,0,0.007407407,0,0,0.014814815,0,0,0.014814815,0.007407407,0,0.007407407,0.014814815,0.007407407,0,0.007407407,0.02222222,0.007407407,0,0.02222222,0,0.014814815,0,0,0,0,0.007407407,0,0,0,0.007407407,0,0.007407407,0,0,0,0.007407407,0.007407407,0.014814815,0.007407407,0.007407407,0,0,0,0,0,0,0,0.007407407,0,0.02222222,0.014814815,0.014814815,0,0.007407407,0,0.02222222,0,0,0,0,0.007407407,0,0.007407407,0,0.007407407,0,0,0,0.02222222,0,0.02222222,0,0,0.007407407,0.014814815,0.007407407,0.02962963,0.007407407,0.007407407,0,0.007407407,0.007407407,0.014814815,0.014814815,0,0.007407407,0,0.007407407,0.02222222,0,0,0.014814815,0.007407407,0,0,0.007407407,0,0,0,0,0.014814815,0,0.014814815,0,0,0,0,0,0.007407407,0.014814815,0,0,0,0,1
0,0,0.006622517,0.006622517,0,0,0,0.01986755,0.0397351,0.006622517,0.006622517,0.006622517,0.013245033,0.013245033,0.013245033,0.01986755,0,0.006622517,0.013245033,0,0,0.013245033,0.006622517,0,0,0.006622517,0,0,0,0.006622517,0,0.01986755,0,0,0.006622517,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0.01986755,0.006622517,0,0,0.01986755,0,0,0,0.01986755,0.006622517,0.013245033,0.006622517,0,0.006622517,0.006622517,0,0,0,0,0,0,0.006622517,0,0.006622517,0.006622517,0.013245033,0,0.006622517,0,0,0,0,0.006622517,0.013245033,0,0,0.006622517,0,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0,0,0.013245033,0.006622517,0.006622517,0,0.006622517,0.013245033,0,0.013245033,0.013245033,0,0,0.01986755,0.006622517,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0.006622517,0.01986755,0.006622517,0.006622517,0,0,0,0,0,0.013245033,0,0,0,0,0,0.006622517,0.01986755,0,0.006622517,0,0.0397351,0,0,0,0.01986755,0,0.006622517,0.013245033,0,0.013245033,0,0.006622517,0,0.006622517,0,0.026490066,0,0,0.006622517,0.006622517,0,0.013245033,0,0.013245033,0,0,0,0.01986755,0.006622517,0,0.013245033,0.006622517,0,0.013245033,0,0,0.01986755,0.006622517,0.006622517,0.006622517,0.006622517,0.006622517,0,0,0,0.006622517,0.013245033,0.013245033,0,0.013245033,0.006622517,0,0,0.006622517,0.013245033,0,0,0,0,1
0.00621118,0,0,0.012422361,0,0.00621118,0.00621118,0.012422361,0.03726708,0.00621118,0.00621118,0,0.00621118,0.012422361,0.012422361,0,0,0.012422361,0.01863354,0,0.00621118,0,0.00621118,0,0,0.012422361,0,0,0,0.00621118,0,0.024844721,0,0,0.012422361,0,0.00621118,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0.00621118,0,0.01863354,0.00621118,0,0.00621118,0.01863354,0.00621118,0,0.00621118,0.012422361,0.00621118,0.00621118,0,0,0.00621118,0.00621118,0,0,0,0,0,0,0,0.00621118,0.00621118,0.00621118,0.012422361,0,0.00621118,0.01863354,0.00621118,0.00621118,0,0,0.00621118,0,0,0,0,0,0.012422361,0,0.024844721,0.00621118,0.00621118,0,0.012422361,0.024844721,0.00621118,0,0.00621118,0.00621118,0,0.012422361,0.00621118,0,0.012422361,0.00621118,0,0,0,0.00621118,0,0,0,0.00621118,0,0,0,0,0.012422361,0,0.012422361,0.00621118,0.012422361,0.00621118,0.012422361,0,0,0,0.00621118,0,0,0.00621118,0,0.00621118,0.00621118,0.01863354,0,0.01863354,0,0.024844721,0,0,0.00621118,0.012422361,0,0,0,0,0.00621118,0,0.00621118,0,0.012422361,0,0.012422361,0,0,0.00621118,0.00621118,0,0.031055901,0,0.00621118,0,0,0,0.01863354,0.00621118,0,0.012422361,0,0.00621118,0.024844721,0,0,0.012422361,0.01863354,0,0,0,0.012422361,0,0,0,0.00621118,0,0.01863354,0,0.00621118,0.00621118,0,0,0.012422361,0.00621118,0,0.00621118,0,0,1
0.013245033,0,0,0.006622517,0,0.006622517,0.006622517,0.013245033,0.026490066,0.006622517,0,0.006622517,0.006622517,0.006622517,0.013245033,0.006622517,0,0.013245033,0.006622517,0,0.006622517,0,0,0.01986755,0,0.006622517,0,0.006622517,0,0.013245033,0,0.013245033,0,0,0,0,0.013245033,0,0,0,0.006622517,0,0,0.006622517,0,0,0,0,0,0.006622517,0,0,0.006622517,0,0,0.01986755,0,0,0.006622517,0.026490066,0.013245033,0.006622517,0.013245033,0,0,0.013245033,0,0,0,0,0,0,0,0.013245033,0.006622517,0.006622517,0.013245033,0,0,0.013245033,0,0,0,0.006622517,0.006622517,0,0,0,0,0,0.006622517,0.006622517,0.013245033,0,0,0,0.006622517,0.01986755,0.013245033,0,0,0.013245033,0,0,0.01986755,0.006622517,0.006622517,0.006622517,0,0,0,0.006622517,0,0,0,0.006622517,0,0,0,0,0,0,0.013245033,0.013245033,0,0,0.006622517,0,0,0,0.006622517,0,0.006622517,0.013245033,0,0.006622517,0.006622517,0.01986755,0,0.006622517,0,0.01986755,0.006622517,0,0,0.013245033,0.006622517,0,0,0,0,0,0.013245033,0,0.006622517,0,0.013245033,0,0.006622517,0,0.006622517,0,0.03311258,0.006622517,0,0,0,0.006622517,0.01986755,0.006622517,0,0.013245033,0,0.013245033,0.03311258,0.006622517,0,0.01986755,0.01986755,0,0,0,0.006622517,0,0,0,0.026490066,0,0.013245033,0,0.013245033,0.006622517,0,0,0.006622517,0,0.006622517,0,0,0.006622517,1
0.006896552,0,0,0,0,0.006896552,0.006896552,0.006896552,0.04137931,0.013793103,0.006896552,0.006896552,0.013793103,0.006896552,0.013793103,0.013793103,0,0.006896552,0.013793103,0,0.006896552,0.006896552,0,0.013793103,0,0.006896552,0,0,0.006896552,0.006896552,0,0.013793103,0,0.006896552,0,0,0.013793103,0,0,0,0.006896552,0,0,0,0,0.013793103,0,0.006896552,0,0.006896552,0,0,0.006896552,0,0,0.013793103,0,0,0.006896552,0.006896552,0.013793103,0.006896552,0.027586207,0.006896552,0.006896552,0,0,0,0,0,0,0,0.006896552,0.006896552,0,0.006896552,0.006896552,0.013793103,0.006896552,0.006896552,0.006896552,0,0,0.020689655,0.006896552,0,0,0,0,0,0.013793103,0.006896552,0,0.006896552,0.006896552,0,0.006896552,0.020689655,0.006896552,0,0.006896552,0.006896552,0,0.006896552,0.020689655,0,0.013793103,0.013793103,0,0,0,0.006896552,0,0,0,0.006896552,0,0,0,0,0,0,0.013793103,0.013793103,0.006896552,0,0.006896552,0,0,0,0.013793103,0,0,0.006896552,0,0.006896552,0.006896552,0.020689655,0,0,0,0.020689655,0.006896552,0,0,0.006896552,0.006896552,0,0.006896552,0,0,0,0.006896552,0,0.006896552,0,0,0,0,0,0.006896552,0,0.027586207,0.006896552,0,0,0,0,0.020689655,0,0,0.013793103,0,0.006896552,0.020689655,0.013793103,0,0.027586207,0.013793103,0,0,0,0.006896552,0,0,0,0.020689655,0.006896552,0.006896552,0,0.006896552,0.006896552,0,0,0,0,0,0,0.006896552,0,1
0.00625,0,0,0,0.0125,0.00625,0.00625,0.01875,0.01875,0.00625,0,0.00625,0.00625,0,0.0125,0.0125,0,0,0.01875,0,0.00625,0,0.00625,0.0125,0,0.00625,0,0,0,0.0125,0,0.00625,0,0.0125,0,0,0.0125,0,0,0,0.00625,0,0,0,0,0.00625,0,0,0.00625,0,0,0.0125,0.00625,0,0.00625,0.00625,0,0,0,0,0.025,0.0125,0.01875,0.00625,0,0.00625,0.00625,0,0,0,0,0,0.00625,0,0.00625,0.00625,0.025,0.00625,0.0125,0.00625,0,0,0,0.01875,0.0125,0,0,0,0,0,0.00625,0,0.0125,0,0,0,0.00625,0.01875,0,0,0.0125,0.01875,0.00625,0.0125,0.01875,0,0.00625,0,0,0,0,0,0.0125,0,0,0.00625,0,0,0,0,0,0,0.0125,0.00625,0.0125,0.00625,0.00625,0,0.00625,0.0125,0.00625,0,0,0.0125,0,0.0125,0.00625,0.0125,0,0.0125,0,0.01875,0.00625,0,0,0.00625,0,0,0,0,0.00625,0,0.00625,0,0.0125,0,0,0,0.00625,0,0.00625,0,0.01875,0.00625,0.00625,0,0,0.00625,0.025,0,0,0.0125,0,0,0.025,0.0125,0,0.025,0.00625,0,0.00625,0.00625,0.00625,0,0,0,0.01875,0.00625,0.01875,0,0,0.00625,0,0,0.0125,0,0.0125,0,0,0,1
0.007874016,0,0.007874016,0,0,0.015748031,0.015748031,0.015748031,0.007874016,0.007874016,0.007874016,0.007874016,0.023622047,0.007874016,0.007874016,0.015748031,0,0.015748031,0.015748031,0,0.007874016,0,0,0.015748031,0,0.007874016,0,0,0,0.023622047,0,0.007874016,0,0.007874016,0,0,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0.007874016,0,0.007874016,0,0.007874016,0,0,0.015748031,0.015748031,0,0,0,0,0.015748031,0.007874016,0.015748031,0,0.015748031,0.007874016,0.007874016,0,0,0,0.007874016,0,0,0.015748031,0,0.007874016,0.015748031,0,0,0.015748031,0,0,0,0,0.015748031,0,0,0,0,0,0.007874016,0.007874016,0,0,0,0,0,0.007874016,0.007874016,0,0,0.015748031,0.015748031,0.007874016,0.015748031,0,0.007874016,0,0,0,0,0,0,0,0,0.015748031,0,0,0,0.007874016,0,0,0.007874016,0.015748031,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0.007874016,0,0.007874016,0,0.015748031,0,0.023622047,0,0,0.007874016,0.015748031,0,0,0,0,0.007874016,0,0,0,0.015748031,0,0,0,0,0,0,0,0.015748031,0.015748031,0,0,0,0.015748031,0.023622047,0,0,0.023622047,0,0.007874016,0.031496063,0.007874016,0,0.023622047,0.007874016,0,0.007874016,0,0.007874016,0,0,0,0.023622047,0,0.015748031,0,0.015748031,0.007874016,0,0,0,0,0.015748031,0,0,0,1
0.007092198,0,0.007092198,0,0,0.007092198,0.007092198,0.007092198,0.021276595,0.014184397,0.007092198,0.007092198,0.035460994,0.007092198,0,0.007092198,0,0.007092198,0,0,0,0.007092198,0.007092198,0.007092198,0,0.007092198,0,0,0,0.007092198,0,0.014184397,0,0.014184397,0,0,0.014184397,0,0,0,0.007092198,0,0.007092198,0,0,0.014184397,0,0,0.007092198,0.014184397,0,0.007092198,0,0,0.007092198,0.028368793,0,0,0,0.007092198,0.007092198,0,0.014184397,0,0.007092198,0,0.007092198,0,0,0,0.007092198,0,0,0.014184397,0,0.014184397,0.021276595,0.007092198,0,0.021276595,0,0,0,0.014184397,0.035460994,0,0,0.007092198,0,0,0.007092198,0.007092198,0,0.007092198,0,0,0,0.014184397,0,0,0.007092198,0.007092198,0.007092198,0.014184397,0.007092198,0,0.007092198,0,0,0,0,0.007092198,0,0,0,0.007092198,0,0.007092198,0,0.007092198,0,0,0.021276595,0.014184397,0.007092198,0.007092198,0,0,0,0,0.007092198,0,0.007092198,0,0,0,0.007092198,0.007092198,0,0.007092198,0,0.028368793,0,0,0,0.014184397,0,0,0,0,0.021276595,0,0,0,0.021276595,0,0,0,0,0,0.007092198,0.014184397,0.014184397,0.021276595,0.007092198,0,0.007092198,0.007092198,0.007092198,0,0,0.007092198,0,0.014184397,0.014184397,0,0,0.021276595,0.014184397,0,0,0.007092198,0.021276595,0,0,0,0,0,0.007092198,0.021276595,0,0,0,0,0.007092198,0,0,0,0,0,1
0.006711409,0,0,0.006711409,0,0.006711409,0,0,0.053691275,0.006711409,0,0,0.013422819,0.013422819,0.013422819,0.02013423,0,0.006711409,0.006711409,0,0.006711409,0,0,0.006711409,0,0.013422819,0,0.006711409,0,0.006711409,0,0.02013423,0,0.006711409,0.006711409,0,0,0,0,0,0.006711409,0,0,0.006711409,0,0.006711409,0,0,0,0.006711409,0,0,0,0,0,0.033557046,0.006711409,0,0,0.006711409,0.006711409,0.006711409,0.006711409,0,0.006711409,0,0,0,0,0,0,0,0,0.006711409,0,0.006711409,0.006711409,0.013422819,0,0.006711409,0.006711409,0,0,0.013422819,0,0,0,0.006711409,0,0,0.013422819,0,0.02013423,0,0,0,0.006711409,0.006711409,0.006711409,0,0.006711409,0.02013423,0,0.013422819,0,0,0.02013423,0.02013423,0,0,0,0,0,0.006711409,0,0.013422819,0,0,0,0,0.006711409,0,0.02013423,0.006711409,0,0.006711409,0,0,0,0.006711409,0.006711409,0,0,0.006711409,0,0,0.006711409,0.026845638,0,0.006711409,0,0.026845638,0,0,0.006711409,0.02013423,0,0,0,0,0,0,0,0,0.006711409,0,0.013422819,0,0,0,0.013422819,0,0.033557046,0,0,0,0,0,0,0.006711409,0,0.013422819,0.006711409,0.013422819,0.02013423,0,0,0.02013423,0.013422819,0.006711409,0,0,0.026845638,0,0.006711409,0,0.013422819,0,0.02013423,0,0,0,0.006711409,0,0.02013423,0.02013423,0,0,0.006711409,0.006711409,1
0,0,0.007042253,0,0,0.007042253,0.007042253,0.007042253,0.02112676,0.014084507,0,0,0.007042253,0.014084507,0.007042253,0.014084507,0,0.007042253,0,0,0,0.007042253,0.007042253,0.007042253,0,0.007042253,0,0,0,0.007042253,0,0.014084507,0,0.007042253,0,0,0.028169014,0,0,0,0.007042253,0,0,0,0,0,0,0,0,0.007042253,0,0.007042253,0.007042253,0,0.014084507,0.02112676,0,0,0,0,0.007042253,0,0.035211265,0,0.014084507,0,0.007042253,0,0,0,0,0,0,0.014084507,0.007042253,0.007042253,0.028169014,0,0,0.007042253,0,0,0,0.007042253,0.014084507,0,0,0.007042253,0,0.007042253,0.007042253,0,0.007042253,0.007042253,0,0,0.007042253,0.007042253,0,0,0,0,0,0.014084507,0.007042253,0,0.014084507,0.007042253,0,0,0,0,0,0,0,0.007042253,0,0.007042253,0,0.007042253,0.007042253,0,0.02112676,0.014084507,0,0.02112676,0,0,0,0,0.02112676,0,0.007042253,0,0,0.007042253,0,0.02112676,0,0.007042253,0,0.02112676,0.007042253,0,0,0.014084507,0,0,0,0,0.02112676,0,0,0,0.014084507,0,0.007042253,0,0,0.007042253,0,0.007042253,0.007042253,0.007042253,0,0,0,0.02112676,0.014084507,0.007042253,0,0.02112676,0,0.007042253,0.014084507,0,0,0.035211265,0.02112676,0,0.007042253,0,0.007042253,0,0,0,0.014084507,0,0.028169014,0,0,0,0,0,0.007042253,0.014084507,0.02112676,0,0,0,1
